0	5.20167e+11
33	5.54564e+07
35	5.54564e+07
37	9.34524e+06
39	1.80037e+08
40	6.64221e+08
41	54154
43	3.67255e+09
58	579633
59	688135
60	1.80037e+08
61	6.64221e+08
62	54154
63	579633
66	2.00377e+09
80	688135
81	2.22416e+07
82	4.43536e+08
83	221928
84	221928
85	249778
86	87086
87	1.47626e+06
88	15680
89	87086
90	1.47626e+06
91	15680
95	4.82358e+08
114	6.64221e+08
115	54154
117	1.81205e+07
118	579633
120	688135
122	1.42517e+08
123	16012
124	31342
125	1224
126	596482
127	49275
128	49275
129	5.79543e+06
130	14448
131	2064
132	1.80037e+08
134	1.98565e+09
135	1.1931e+07
136	1.90326e+08
137	131776
138	952538
139	952538
140	135058
141	81874
142	541658
143	3424
144	3.11467e+06
150	6.64221e+08
151	54154
153	579633
155	1.81205e+07
156	688135
158	596482
159	49275
160	49275
161	1.42517e+08
162	31342
163	16012
164	1224
165	5.79543e+06
166	14448
167	2064
169	1.80037e+08
171	3.65443e+09
172	131776
173	952538
174	952538
175	135058
176	1.1931e+07
177	1.90326e+08
178	81874
179	3424
180	541658
181	3.11467e+06
190	4.43536e+08
191	221928
192	221928
193	249778
196	1.47626e+06
197	15680
200	1.47626e+06
201	15680
203	3.01822e+06
204	5.79543e+06
205	14448
206	2064
207	5.79543e+06
208	14448
209	2064
210	1.90776e+07
211	62720
212	62720
213	12580
220	2.22416e+07
221	87086
222	87086
224	4.7934e+08
225	81874
226	541658
227	3424
228	3.11467e+06
229	81874
230	3424
231	541658
232	3.11467e+06
233	1.34464e+06
234	2.19627e+07
511	1.13457e+08
512	2.22938e+07
513	7.77775e+09
514	1.0257e+08
515	1.44408e+06
516	475875
517	1.10798e+06
518	62890
519	2.68255e+07
520	89188
521	1.93672e+07
522	6.64931e+06
523	1.14569e+08
524	1.10537e+09
525	493152
526	3.89761e+06
527	4.38033e+08
528	1.54951e+09
532	1.43425e+06
534	3.39917e+06
536	1.26597e+06
537	2.26162e+07
538	6748
539	628694
540	1.7099e+07
541	4.9126e+07
542	466192
543	1.0532e+06
552	1.28223e+10
