0	5.28606e+11
1	2.84935e+09
2	3.44823e+08
3	2.86694e+06
4	5.79543e+06
5	14448
6	2064
7	81874
8	541658
9	3424
10	3.11466e+06
11	4.87537e+09
12	4.74898e+08
13	1.49194e+06
16	14448
17	62720
14	1.56911e+06
15	3.03493e+06
18	2.375e+07
19	87086
22	541658
23	3424
20	632168
21	5.07532e+08
24	1.36008e+09
25	9.87269e+09
26	2.71005e+06
27	2.30921e+07
28	1.11473e+06
29	62890
34	628694
30	2.68255e+07
35	1.7099e+07
31	89188
36	4.9126e+07
32	1.93672e+07
37	466192
33	7.70251e+06
38	1.44792e+10
39	2.00667e+11
40	2.11162e+08
41	1.42329e+08
42	4.91968e+08
43	1.33484e+06
44	1.29318e+09
45	2.71005e+06
46	2.30921e+07
47	1.11473e+06
48	628694
60	62890
49	9.40354e+06
50	3.0021e+07
51	1.71534e+08
52	104557
61	99084
53	1.91684e+06
54	1.27657e+07
55	457900
56	592
57	560458
58	1.45809e+06
62	1.09206e+07
59	1.675e+06
63	4.39245e+07
64	4.9126e+07
65	466192
66	1.0532e+06
78	89188
79	1.93672e+07
80	6.64931e+06
67	1.42329e+08
68	4.91968e+08
69	1.33484e+06
70	9.54486e+06
81	1.28363e+09
82	495869
83	250736
71	64589
72	1.20735e+06
84	1.09206e+07
73	2064
85	1.67293e+06
86	6.43475e+06
74	4.99663e+06
75	8.18846e+07
76	8256
77	1.06178e+08
87	1.59876e+10
88	2.71005e+06
92	1.91684e+06
96	9.40354e+06
100	495869
107	64589
89	1.11473e+06
93	457900
97	1.71534e+08
101	1.09206e+07
90	2.30921e+07
94	1.27657e+07
98	3.0021e+07
102	1.45809e+06
104	628694
91	62890
105	576
95	16
106	104557
99	99084
103	1.675e+06
108	2.1268e+11
109	1.64484e+08
117	2.73213e+07
113	5312
110	466192
118	1.93672e+07
119	1.09206e+07
114	1.33484e+06
116	8256
111	6.30641e+08
115	319612
112	1.40873e+09
120	1.7878e+09
127	9.39976e+07
121	20656
124	325822
125	2.0553e+06
126	5.11988e+06
128	2.25926e+06
131	2.50466e+06
132	1.42553e+07
133	3.20943e+07
122	7.52166e+06
129	5.11135e+07
123	1.80337e+07
130	5.96219e+08
134	1.47789e+07
140	9.48267e+07
149	1.11311e+07
152	2.49708e+06
155	5.9672e+07
146	2.50466e+06
135	325822
138	6.28404e+07
141	5.03288e+06
144	2.93741e+09
153	2.71183e+06
156	9.30055e+07
147	1.42553e+07
150	1.16332e+08
136	2.0553e+06
142	7.7447e+06
157	1.36731e+08
148	4.06221e+07
151	2.89304e+08
154	7.05478e+06
137	49620
139	7.06086e+06
143	2416
145	4.6849e+08
158	1.82906e+08
159	1.63106e+07
162	7.7447e+06
163	1.16332e+08
164	1.36731e+08
160	3.10383e+09
161	8.12584e+08
165	2.96121e+09
166	3.72142e+07
169	3.03041e+09
170	1.36731e+08
171	7.59675e+08
167	3.96403e+09
168	7.71548e+10
