7	5.20167e+11
210	5.54564e+07
227.5	5.54564e+07
224	9.34524e+06
157.5	1.80037e+08
185.5	6.64221e+08
217	54154
227.5	3.67255e+09
252	579633
248.5	688135
157.5	1.80037e+08
185.5	6.64221e+08
220.5	54154
248.5	579633
227.5	2.00377e+09
255.5	688135
161	2.22416e+07
196	4.43536e+08
245	221928
234.5	221928
227.5	249778
241.5	87086
266	1.47626e+06
262.5	15680
255.5	87086
262.5	1.47626e+06
276.5	15680
217	4.82358e+08
220.5	6.64221e+08
241.5	54154
238	1.81205e+07
262.5	579633
287	688135
241.5	1.42517e+08
213.5	16012
266	31342
276.5	1224
252	596482
245	49275
245	49275
269.5	5.79543e+06
259	14448
259	2064
227.5	1.80037e+08
206.5	1.98565e+09
231	1.1931e+07
189	1.90326e+08
241.5	131776
206.5	952538
245	952538
259	135058
259	81874
213.5	541658
262.5	3424
252	3.11467e+06
227.5	6.64221e+08
245	54154
255.5	579633
234.5	1.81205e+07
273	688135
252	596482
245	49275
248.5	49275
252	1.42517e+08
252	31342
213.5	16012
273	1224
280	5.79543e+06
262.5	14448
259	2064
227.5	1.80037e+08
199.5	3.65443e+09
241.5	131776
231	952538
199.5	952538
259	135058
241.5	1.1931e+07
182	1.90326e+08
248.5	81874
248.5	3424
206.5	541658
248.5	3.11467e+06
231	4.43536e+08
262.5	221928
262.5	221928
241.5	249778
276.5	1.47626e+06
280	15680
283.5	1.47626e+06
276.5	15680
227.5	3.01822e+06
259	5.79543e+06
276.5	14448
234.5	2064
276.5	5.79543e+06
266	14448
241.5	2064
238	1.90776e+07
269.5	62720
269.5	62720
192.5	12580
224	2.22416e+07
262.5	87086
248.5	87086
175	4.7934e+08
248.5	81874
252	541658
248.5	3424
189	3.11467e+06
241.5	81874
262.5	3424
252	541658
189	3.11467e+06
227.5	1.34464e+06
154	2.19627e+07
147	1.13457e+08
227.5	2.22938e+07
178.5	7.77775e+09
224	1.0257e+08
182	1.44408e+06
231	475875
238	1.10798e+06
255.5	62890
189	2.68255e+07
252	89188
266	1.93672e+07
241.5	6.64931e+06
185.5	1.14569e+08
241.5	1.10537e+09
252	493152
269.5	3.89761e+06
217	4.38033e+08
234.5	1.54951e+09
259	1.43425e+06
280	3.39917e+06
220.5	1.26597e+06
266	2.26162e+07
259	6748
283.5	628694
238	1.7099e+07
283.5	4.9126e+07
283.5	466192
252	1.0532e+06
227.5	1.28223e+10
217	1.54951e+09
185.5	1.0257e+08
252	1.43425e+06
276.5	3.39917e+06
234.5	3.53608e+09
238	5120
161	1.97105e+11
227.5	6.9803e+06
231	1.93839e+07
245	4.61089e+06
255.5	4.79265e+06
175	1.06948e+06
213.5	2.89515e+07
217	1.71534e+08
252	104557
238	99084
276.5	1.42324e+08
287	5312
185.5	8.7929e+07
213.5	4.03719e+08
238	319612
241.5	1.33484e+06
227.5	1.29318e+09
248.5	1.26597e+06
252	2.26162e+07
238	6748
283.5	628694
266	4.79265e+06
231	2.89515e+07
231	882988
259	104557
259	1.91679e+06
245	1.2626e+07
210	1152
269.5	576
287	64589
266	1.20735e+06
245	2064
241.5	1.44408e+06
248.5	475875
203	1.10798e+06
262.5	62890
252	4.61089e+06
224	1.06948e+06
192.5	1.70651e+08
238	99084
245	48
224	139709
175	456748
238	16
259	495869
241.5	250736
199.5	1.09206e+07
234.5	1.67293e+06
262.5	1.7099e+07
276.5	4.9126e+07
280	466192
245	1.0532e+06
276.5	1.42324e+08
