3.80735	4.86986e+11
26.6515	3.21599e+10
28.5552	5.72636e+06
32.3625	5.78192e+08
30.4588	5.72636e+06
34.2662	3.19283e+08
32.3625	1.72658e+06
36.1699	6798
30.4588	6798
34.2662	1.10182e+08
34.2662	5.54564e+07
34.2662	5.54564e+07
34.2662	9.34524e+06
30.4588	1.7667e+08
30.4588	6.64221e+08
32.3625	24888
30.4588	54154
34.2662	1.69893e+06
30.4588	7588
34.2662	722306
34.2662	148156
34.2662	2728
32.3625	1108
36.1699	760760
34.2662	1.70551e+07
34.2662	6.17307e+07
34.2662	1.90615e+09
34.2662	1.81205e+07
38.0735	40691
38.0735	40981
36.1699	151550
38.0735	3960
38.0735	213938
36.1699	260083
36.1699	579633
38.0735	688135
28.5552	1.7667e+08
30.4588	6.64221e+08
30.4588	7588
34.2662	722306
32.3625	24888
32.3625	54154
34.2662	1.69893e+06
34.2662	148156
36.1699	1108
36.1699	2728
38.0735	760760
34.2662	579633
30.4588	1.70551e+07
34.2662	40691
38.0735	40981
34.2662	6.17307e+07
34.2662	3.57493e+09
34.2662	1.81205e+07
34.2662	151550
36.1699	213938
38.0735	3960
38.0735	260083
38.0735	688135
32.3625	2.18302e+07
34.2662	4.43536e+08
34.2662	221928
36.1699	18028
36.1699	221928
36.1699	18028
38.0735	63704
38.0735	249778
36.1699	392
36.1699	392
38.0735	310860
38.0735	87086
36.1699	1.47626e+06
38.0735	15680
36.1699	87086
36.1699	1.47626e+06
36.1699	15680
34.2662	3.07376e+06
38.0735	11423
36.1699	11423
34.2662	6.96899e+06
36.1699	348
34.2662	348
34.2662	4.69274e+08
36.1699	3.01822e+06
28.5552	1.79069e+08
30.4588	6.64221e+08
32.3625	374662
34.2662	31468
32.3625	54154
32.3625	107462
34.2662	165940
32.3625	100192
36.1699	188608
30.4588	1.70551e+07
34.2662	2.53983e+09
34.2662	1.08794e+09
34.2662	1.81205e+07
36.1699	40963
38.0735	40709
36.1699	49703
38.0735	240
38.0735	6.48507e+06
36.1699	2.98463e+06
34.2662	579633
38.0735	688135
34.2662	1.19035e+07
34.2662	1.42517e+08
34.2662	780
34.2662	780
34.2662	3116
34.2662	13398
36.1699	4540
38.0735	140
38.0735	4680
34.2662	7.522e+06
34.2662	7.29208e+07
34.2662	1.09371e+08
34.2662	16012
38.0735	21258
38.0735	21258
36.1699	42080
38.0735	359736
36.1699	68028
34.2662	31342
38.0735	1224
30.4588	131776
34.2662	596482
34.2662	542426
38.0735	206832
36.1699	193238
34.2662	49275
36.1699	2412
34.2662	16
38.0735	48
34.2662	96
34.2662	7470
36.1699	542426
38.0735	2412
38.0735	142370
36.1699	257762
34.2662	49275
38.0735	7368
38.0735	200
36.1699	370
38.0735	351
38.0735	351
38.0735	53019
36.1699	1888
38.0735	79079
30.4588	80314
32.3625	5.79543e+06
36.1699	1560
36.1699	406544
38.0735	126106
38.0735	14448
36.1699	9008
38.0735	3424
32.3625	162837
34.2662	5028
32.3625	2.9468e+06
34.2662	2064
30.4588	1.79069e+08
30.4588	6.64221e+08
32.3625	107462
34.2662	165940
32.3625	374662
34.2662	31468
34.2662	54154
36.1699	100192
38.0735	188608
34.2662	579633
32.3625	1.70551e+07
34.2662	40963
36.1699	40709
34.2662	1.31905e+09
34.2662	6.39944e+08
34.2662	1.81205e+07
36.1699	49703
36.1699	6.48507e+06
38.0735	240
38.0735	2.98463e+06
38.0735	688135
32.3625	131776
34.2662	596482
34.2662	542426
32.3625	142370
34.2662	257762
34.2662	49275
38.0735	2412
38.0735	7368
38.0735	200
38.0735	542426
38.0735	2412
38.0735	206832
38.0735	193238
34.2662	49275
38.0735	16
38.0735	96
36.1699	48
38.0735	7470
36.1699	370
38.0735	351
36.1699	351
38.0735	53019
38.0735	1888
38.0735	79079
32.3625	1.19035e+07
34.2662	1.42517e+08
34.2662	3116
38.0735	13398
34.2662	780
34.2662	780
36.1699	4540
36.1699	140
38.0735	4680
34.2662	31342
34.2662	7.522e+06
32.3625	21258
34.2662	21258
34.2662	7.29208e+07
34.2662	1.09371e+08
34.2662	16012
38.0735	42080
36.1699	359736
38.0735	68028
36.1699	1224
36.1699	80314
36.1699	5.79543e+06
36.1699	1560
36.1699	3424
36.1699	406544
38.0735	126106
36.1699	14448
38.0735	9008
38.0735	162837
36.1699	5028
36.1699	2.9468e+06
38.0735	2064
32.3625	2.20345e+07
34.2662	4.43536e+08
36.1699	18028
34.2662	221928
38.0735	18028
36.1699	221928
38.0735	89198
38.0735	81816
38.0735	249778
36.1699	87058
38.0735	1.47626e+06
38.0735	28
38.0735	15680
36.1699	87058
36.1699	1.47626e+06
38.0735	28
36.1699	15680
36.1699	3.07376e+06
36.1699	11423
36.1699	11423
38.0735	4.04315e+08
36.1699	7.1928e+07
38.0735	3.01822e+06
36.1699	80314
38.0735	5.79543e+06
38.0735	1560
36.1699	406544
38.0735	124114
34.2662	14448
38.0735	11000
38.0735	3424
36.1699	162837
38.0735	2.94039e+06
38.0735	11436
38.0735	2064
30.4588	80314
34.2662	5.79543e+06
38.0735	1560
38.0735	3424
36.1699	406544
36.1699	124114
38.0735	14448
38.0735	11000
38.0735	162837
38.0735	2.94039e+06
34.2662	11436
36.1699	2064
34.2662	1.34308e+06
38.0735	1.90776e+07
38.0735	780
38.0735	780
38.0735	62720
36.1699	62720
32.3625	969706
34.2662	8.48909e+06
30.4588	1.25039e+07
32.3625	12580
30.4588	9.20576e+07
30.4588	1.14569e+08
30.4588	1.55067e+06
34.2662	1.93302e+07
32.3625	16722
34.2662	437758
34.2662	2884
38.0735	60880
32.3625	443276
34.2662	3.23688e+06
34.2662	1.84458e+07
34.2662	1.10537e+09
36.1699	5340
38.0735	5340
38.0735	1174
36.1699	134694
38.0735	21332
34.2662	493152
38.0735	3.89761e+06
32.3625	6.92129e+09
34.2662	4.38033e+08
34.2662	3.01532e+07
34.2662	5.3466e+09
32.3625	104283
34.2662	4.36571e+07
36.1699	284535
34.2662	275290
38.0735	168545
38.0735	4.17535e+07
34.2662	1.95278e+06
34.2662	2.18916e+07
34.2662	1.25718e+06
34.2662	7.83183e+07
34.2662	1.54825e+09
38.0735	7160
38.0735	14536
38.0735	14578
