0	0
33	0
35	0
37	0
39	0
40	0
41	0
43	0
58	0
59	0
60	0
61	0
62	0
63	0
66	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
95	0
114	1
115	1
117	1
118	1
120	1
122	2
123	2
124	2
125	2
126	3
127	3
128	3
129	4
130	5
131	6
132	1
134	1
135	2
136	2
137	3
138	3
139	3
140	3
141	7
142	8
143	9
144	10
150	11
151	11
153	11
155	11
156	11
158	11
159	11
160	11
161	11
162	11
163	11
164	11
165	11
166	11
167	11
169	11
171	11
172	11
173	11
174	11
175	11
176	11
177	11
178	11
179	11
180	11
181	11
190	12
191	12
192	12
193	12
196	13
197	13
200	14
201	14
203	15
204	12
205	16
206	15
207	12
208	14
209	15
210	12
211	17
212	14
213	15
220	18
221	19
222	20
224	21
225	18
226	22
227	20
228	21
229	18
230	23
231	20
232	21
233	18
234	21
511	24
512	24
513	25
514	25
515	26
516	27
517	28
518	29
519	30
520	31
521	32
522	33
523	24
524	24
525	24
526	24
527	25
528	25
532	25
534	25
536	26
537	27
538	28
539	34
540	35
541	36
542	37
543	33
552	38
564	38
565	38
566	38
567	38
570	39
571	39
584	39
607	39
609	39
611	40
612	40
613	40
614	40
621	40
631	40
632	40
633	41
634	41
635	42
636	42
637	42
638	43
646	44
658	45
659	46
660	47
661	48
663	49
667	50
669	51
670	52
672	53
673	54
674	55
675	56
676	57
677	58
678	59
679	45
680	46
681	47
682	60
683	49
684	50
686	51
687	61
688	53
689	54
690	55
691	56
692	57
693	58
694	62
695	59
700	63
701	64
702	65
703	66
706	67
707	67
712	68
713	68
715	69
717	70
718	71
719	72
720	73
721	74
722	75
723	76
724	77
726	63
727	78
728	79
729	80
730	68
732	81
733	82
734	83
735	84
736	85
737	86
738	77
1023	87
1024	87
1025	87
1026	87
1027	87
1028	87
1029	87
1030	87
1031	87
1032	87
1033	87
1034	87
1036	87
1037	87
1038	87
1039	87
1040	87
1041	87
1042	87
1043	87
1044	87
1045	87
1047	87
1051	87
1053	87
1054	87
1055	87
1056	87
1059	88
1060	89
1061	90
1062	91
1063	92
1064	93
1065	94
1066	95
1067	96
1069	97
1070	98
1071	99
1072	100
1073	101
1074	102
1075	103
1076	88
1077	89
1078	90
1079	104
1080	92
1081	93
1082	94
1083	105
1085	96
1087	97
1088	98
1092	106
1094	107
1095	102
1096	103
1110	108
1118	108
1119	108
1120	108
1121	108
1122	108
1123	108
1133	108
1140	108
1141	108
1142	108
1143	108
1146	108
1147	108
1149	108
1174	108
1185	108
1187	108
1188	108
1189	108
1190	108
1191	108
1192	108
1204	108
1213	109
1214	110
1215	111
1216	112
1217	109
1218	111
1219	112
1222	109
1223	113
1225	114
1230	111
1231	115
1233	112
1234	109
1235	116
1236	111
1237	112
1238	117
1239	118
1240	111
1241	112
1242	117
1243	119
1244	111
1245	112
1246	111
1248	112
1249	111
1250	112
1559	120
1560	121
1561	122
1562	123
1563	120
1564	124
1565	122
1566	123
1567	120
1568	125
1569	122
1570	123
1571	120
1572	126
1573	122
1574	123
1579	127
1580	128
1581	129
1582	130
1583	127
1584	131
1585	129
1586	130
1587	127
1588	132
1589	129
1590	130
1591	127
1592	133
1594	129
1596	130
1601	134
1602	135
1603	136
1604	137
1605	138
1606	139
1607	140
1608	141
1609	142
1610	143
1612	144
1613	145
1615	134
1616	146
1617	147
1618	148
1619	149
1620	138
1621	150
1622	151
1623	152
1624	153
1625	142
1626	154
1628	155
1630	156
1631	157
1633	145
1639	158
1640	159
1641	160
1642	161
1643	158
1644	162
1645	160
1646	161
1647	160
1648	161
1650	160
1651	161
1652	158
1653	159
1654	160
1655	161
1656	158
1657	162
1658	160
1659	161
1660	158
1661	163
1662	160
1663	161
1665	158
1667	164
1669	160
1670	161
1694	165
1698	166
1699	166
1700	167
1701	167
1702	168
1703	168
1704	165
1718	169
1721	167
1722	168
1723	168
1724	165
1725	170
1740	167
1742	168
1743	168
1748	165
1749	165
1750	165
1751	165
1754	171
1755	171
1758	167
1759	167
1798	168
