946	-2.9	0
947	-2.9	0
1138	-2.9	0
3066	-2.9	1
3178	-2.9	0
4770	-2.9	1
5403	-2.9	0
6150	-2.9	0
7039	-2.9	0
7252	-2.9	0
7395	-2.9	0
7735	-2.9	1
8102	-2.9	0
9244	-2.9	1
9835	-2.9	0
10409	-2.9	1
10868	-2.9	0
10869	-2.9	0
11007	-2.9	0
12946	-2.9	0
13891	-2.9	0
14275	-2.9	1
14530	-2.9	0
14591	-2.9	0
15453	-2.9	0
16045	-2.9	0
16302	-2.9	0
16343	-2.9	0
17767	-2.9	1
17842	-2.9	0
18050	-2.9	0
18194	-2.9	0
18276	-2.9	0
18278	-2.9	0
18339	-2.9	0
18371	-2.9	0
18427	-2.9	0
18510	-2.9	0
18511	-2.9	0
18566	-2.9	0
18919	-2.9	0
19012	-2.9	0
19187	-2.9	0
19324	-2.9	0
19532	-2.9	0
19721	-2.9	0
19813	-2.9	0
19839	-2.9	0
19902	-2.9	0
19925	-2.9	0
20104	-2.9	1
20105	-2.9	1
20172	-2.9	1
20199	-2.9	1
