47	-4	0
48	-4	0
49	-4	0
50	-4	0
51	-4	0
52	-4	0
53	-4	0
54	-4	0
55	-4	0
56	-4	0
57	-4	0
58	-4	0
59	-4	0
60	-4	0
61	-4	0
62	-4	0
63	-4	0
64	-4	0
65	-4	0
66	-4	0
67	-4	0
68	-4	0
470	-4.6	0
471	-4.6	0
472	-4.6	0
473	-4.6	0
474	-4.6	0
788	-4	0
789	-4	0
790	-4	0
791	-4	0
792	-4	0
793	-4	0
794	-4	0
795	-4	0
796	-4	0
797	-4	0
798	-4	0
799	-4	0
800	-4	0
801	-4	0
802	-4	0
803	-4	0
804	-4	0
805	-4	0
806	-4	0
977	-4.6	0
978	-4.6	0
979	-4.6	0
980	-4.6	0
1122	-4	0
1123	-4	0
1124	-4	0
1125	-4	0
1126	-4	0
1127	-4	0
1128	-4	0
1129	-4	0
1130	-4	0
1131	-4	0
1132	-4	0
1133	-4	0
1134	-4	0
1135	-4	0
1136	-4	0
1137	-4	0
1336	-4.6	1
1337	-4.6	1
1338	-4.6	1
1339	-4.6	1
1340	-4.6	1
1341	-4.6	1
1449	-4	0
1450	-4	0
1451	-4	0
1452	-4	0
1453	-4	0
1985	-4.6	0
1986	-4.6	0
2583	-4	0
2584	-4	0
2630	-4	0
2631	-4	0
2632	-4	0
2633	-4	0
2683	-4.6	1
2702	-4.6	1
2703	-4.6	1
2704	-4.6	1
