114	-4	0
248	-4	0
263	-4	1
946	-4.6	0
947	-4.6	0
1138	-4.6	0
2549	-4	0
2556	-4	0
3066	-4.6	1
3178	-4.6	0
3600	-4	0
3604	-4	0
4243	-4	0
4402	-4	0
4770	-4.6	1
5403	-4.6	0
5825	-4	0
5959	-4	0
6000	-4	0
6150	-4.6	0
7039	-4.6	0
7252	-4.6	0
7395	-4.6	0
7735	-4.6	1
8102	-4.6	0
8412	-4	1
8546	-4	1
8561	-4	0
9244	-4.6	1
9380	-4	0
9532	-4	0
9666	-4	0
9681	-4	1
9835	-4.6	0
10409	-4.6	1
10868	-4.6	0
10869	-4.6	0
11007	-4.6	0
11652	-4	1
11759	-4	0
12091	-4	0
12202	-4	0
12946	-4.6	0
13051	-4	0
13090	-4	0
13173	-4	0
13212	-4	0
13336	-4	0
13341	-4	0
13692	-4	0
13792	-4	0
13891	-4.6	0
14275	-4.6	1
14530	-4.6	0
14591	-4.6	0
15453	-4.6	0
15541	-4	0
15563	-4	0
15645	-4	0
15667	-4	0
16045	-4.6	0
16302	-4.6	0
16343	-4.6	0
17046	-4	0
17119	-4	0
17191	-4	0
17262	-4	1
17332	-4	0
17401	-4	0
17469	-4	0
17536	-4	0
17602	-4	0
17767	-4.6	1
17842	-4.6	0
17989	-4	0
18050	-4.6	0
18194	-4.6	0
18276	-4.6	0
18278	-4.6	0
18339	-4.6	0
18371	-4.6	0
18427	-4.6	0
18510	-4.6	0
18511	-4.6	0
18566	-4.6	0
18837	-4	0
18843	-4	0
18919	-4.6	0
19012	-4.6	0
19072	-4	0
19117	-4	0
19187	-4.6	0
19283	-4	0
19324	-4.6	0
19364	-4	0
19403	-4	0
19441	-4	0
19532	-4.6	0
19623	-4	0
19673	-4	1
19691	-4	0
19721	-4.6	0
19786	-4	0
19813	-4.6	0
19839	-4.6	0
19902	-4.6	0
19925	-4.6	0
20000	-4	0
20024	-4	1
20025	-4	1
20040	-4	1
20060	-4	1
20104	-4.6	1
20105	-4.6	1
20129	-4	1
20140	-4	0
20150	-4	1
20172	-4.6	1
20184	-4	0
20190	-4	1
20199	-4.6	1
20203	-4	1
