11	-4.6	0
34	-4.6	0
36	-4.6	1
101	-4.6	0
114	-4.6	0
178	-4.6	0
279	-4.6	0
281	-4.6	0
284	-4.6	1
946	-8	0
947	-8	0
1138	-8	0
2549	-4.6	0
2556	-4.6	0
2864	-4.6	0
2883	-4.6	0
2908	-4.6	0
2959	-4.6	0
3066	-8	1
3178	-8	0
3600	-4.6	0
3604	-4.6	0
4243	-4.6	0
4598	-4.6	0
4636	-4.6	0
4676	-4.6	0
4770	-8	1
5403	-8	0
5812	-4.6	0
5825	-4.6	0
5889	-4.6	0
5974	-4.6	1
5990	-4.6	0
5992	-4.6	0
5995	-4.6	1
6000	-4.6	0
6150	-8	0
6590	-4.6	0
6686	-4.6	0
7039	-8	0
7252	-8	0
7395	-8	0
7563	-4.6	0
7601	-4.6	0
7641	-4.6	0
7720	-4.6	0
7726	-4.6	0
7728	-4.6	0
7731	-4.6	1
7735	-8	1
8102	-8	0
8399	-4.6	0
8412	-4.6	1
8577	-4.6	0
8579	-4.6	0
8582	-4.6	1
8877	-4.6	1
9042	-4.6	1
9226	-4.6	1
9234	-4.6	1
9244	-8	1
9524	-4.6	1
9835	-8	0
10402	-4.6	1
10405	-4.6	1
10409	-8	1
10868	-8	0
10869	-8	0
11007	-8	0
11759	-4.6	0
12091	-4.6	0
12946	-8	0
13051	-4.6	0
13090	-4.6	0
13173	-4.6	0
13212	-4.6	0
13891	-8	0
14275	-8	1
14530	-8	0
14591	-8	0
15453	-8	0
15541	-4.6	0
15563	-4.6	0
15645	-4.6	0
15667	-4.6	0
16045	-8	0
16302	-8	0
16343	-8	0
17046	-4.6	0
17119	-4.6	0
17767	-8	1
17842	-8	0
17989	-4.6	0
18050	-8	0
18194	-8	0
18276	-8	0
18278	-8	0
18339	-8	0
18371	-8	0
18427	-8	0
18510	-8	0
18511	-8	0
18566	-8	0
18837	-4.6	0
18843	-4.6	0
18919	-8	0
19012	-8	0
19072	-4.6	0
19187	-8	0
19324	-8	0
19532	-8	0
19623	-4.6	0
19721	-8	0
19813	-8	0
19839	-8	0
19902	-8	0
19925	-8	0
20104	-8	1
20105	-8	1
20172	-8	1
20199	-8	1
