11	-4	0110	0	0
34	-4	0110	0	0
101	-4	0110	0	0
178	-4	0110	0	0
279	-4	0110	0	0
296	-4	0000000000000000	2	2
297	-4	0000000000000000	2	2
494	-4	0000000000000000	2	2
495	-4	0000000000000000	2	2
689	-4	0000000000000000	2	2
946	-4.6	0000000000000000	2	2
947	-4.6	0000000000000000	2	2
1138	-4.6	0000000000000000	2	2
1335	-4	0000000000000000	2	2
1336	-4	0000000000000000	2	2
1529	-4	0000000000000000	2	2
1717	-4.6	0000000000000000	2	2
1904	-4	1000000000000001	2	1
2048	-4	1000000000000001	2	1
2192	-4	1000000000000001	2	1
2360	-4	0000010000100000	2	1
2367	-4	0000010000100000	2	1
2549	-4	0000001001000000	2	1
2556	-4	0000001001000000	2	1
2864	-4	0110	0	0
3178	-4.6	0000000110000000	2	2
3417	-4	0000010000100000	2	1
3421	-4	0000010000100000	2	1
3600	-4	0000001001000000	2	1
3604	-4	0000001001000000	2	1
4083	-4	0000010000100000	2	1
4243	-4	0000001001000000	2	1
4598	-4	0110	0	0
4836	-4	0100000000000010	2	1
4837	-4	0100000000000010	2	1
5014	-4	0100000000000010	2	1
5015	-4	0100000000000010	2	1
5189	-4	0100000000000010	2	1
5403	-4.6	0100000000000010	2	1
5616	-4	0100000000000010	2	1
5812	-4	0110	0	0
5889	-4	0110	0	0
5990	-4	0110	0	0
6000	-4	0000001001000000	2	2
6150	-4.6	0000001001000000	2	2
6299	-4	0010000000000100	2	2
6310	-4	0010000000000100	2	2
6564	-4	1100000000000011	2	1
6697	-4	1100000000000011	2	1
7039	-4.6	0000010110100000	2	1
7252	-4.6	0000010000100000	2	1
7395	-4.6	0000011001100000	2	1
7747	-4	0010000000000100	2	2
7748	-4	0010000000000100	2	2
7909	-4	0010000000000100	2	2
8102	-4.6	0010000000000100	2	2
8252	-4	0010000000000100	2	2
8399	-4	0110	0	0
8476	-4	0110	0	0
8577	-4	0110	0	0
8587	-4	0000010000100000	2	2
8782	-4	1010000000000101	2	1
8901	-4	1010000000000101	2	1
9042	-4	0110	0	0
9532	-4	0110	0	0
9681	-4	0110	0	0
9835	-4.6	0110000000000110	2	2
10414	-4	0001100000011000	2	2
10415	-4	0001100000011000	2	2
10559	-4	0001100000011000	2	2
10560	-4	0001100000011000	2	2
10701	-4	0001100000011000	2	2
10868	-4.6	0001100000011000	2	2
10869	-4.6	0001100000011000	2	2
11007	-4.6	0001100000011000	2	2
11134	-4	0001100000011000	2	2
11135	-4	0001100000011000	2	2
11275	-4	0001100000011000	2	2
11400	-4.6	0001100000011000	2	2
11657	-4	1000010000100001	2	1
11759	-4	1000001001000001	2	1
11979	-4	1000010000100001	2	1
12091	-4	1000001001000001	2	1
12319	-4	0101100000011010	2	2
12321	-4	0101100000011010	2	2
12481	-4	0101100000011010	2	2
12589	-4	0100010000100010	2	1
12629	-4	0100010000100010	2	1
12717	-4	0010010000100100	2	2
12757	-4	0010010000100100	2	2
12946	-4.6	0101100000011010	2	2
13051	-4	0100001001000010	2	1
13090	-4	0100001001000010	2	1
13173	-4	0010001001000100	2	2
13212	-4	0010001001000100	2	2
13336	-4	0001101001011000	2	2
13341	-4	0001101001011000	2	2
13470	-4	0101100000011010	2	2
13692	-4	0001101001011000	2	2
13792	-4	0001101001011000	2	2
