114	-4	00010010	0	0
248	-4	00010010	0	0
263	-4	00010010	0	0
883	-4.3	0000000001011001	5	2
890	-4.6	0000000000000001	3	2
905	-4.6	0000000000000101	3	2
910	-4.6	0000000000100001	3	2
911	-4.6	0000000001000001	3	2
912	-4.6	0000000001100001	3	2
942	-4.6	0000000001011001	3	2
943	-4.6	0000000001100101	3	2
946	-4.6	0000000000000000	5	2
947	-4.6	0000000000000000	5	2
950	-4.6	0000000000000001	3	2
951	-4.6	0000000000000001	3	2
973	-4.6	0000000000000101	3	2
974	-4.6	0000000000000011	3	2
975	-4.6	0000000000000011	3	2
987	-4.6	0000000000000101	3	2
994	-4.6	0000000000000111	3	2
1003	-4.6	0000000001100001	3	2
1004	-4.6	0000000010000001	3	2
1005	-4.6	0000000000100001	3	2
1006	-4.6	0000000001000001	3	2
1007	-4.6	0000000001100001	3	2
1021	-4.6	0000000010000101	3	2
1072	-4.6	0000000001000101	3	2
1073	-4.6	0000000000100011	3	2
1086	-4.6	0000000000100101	3	2
1087	-4.6	0000000000100101	3	2
1101	-4.6	0000000001000101	3	2
1102	-4.6	0000000001000011	3	2
1106	-4.6	0000000001100011	3	2
1107	-4.6	0000000010100011	3	2
1108	-4.6	0000000001100011	3	2
1121	-4.6	0000000001011001	3	2
1122	-4.6	0000000010100101	3	2
1123	-4.6	0000000001100101	3	2
1133	-4.6	0000000001100111	3	2
1135	-4.6	0000000001111001	3	2
1138	-4.6	0000000000000000	5	2
1142	-4.6	0000000000000001	3	2
1143	-4.6	0000000000000001	3	2
1144	-4.6	0000000000000001	3	2
1165	-4.6	0000000000000011	3	2
1166	-4.6	0000000000000011	3	2
1178	-4.6	0000000000000101	3	2
1179	-4.6	0000000000000101	3	2
1187	-4.6	0000000000000111	3	2
1198	-4.6	0000000000100001	3	2
1199	-4.6	0000000001000001	3	2
1200	-4.6	0000000000100001	3	2
1201	-4.6	0000000001000001	3	2
1202	-4.6	0000000001100001	3	2
1253	-4.6	0000000000100011	3	2
1263	-4.6	0000000000100101	3	2
1273	-4.6	0000000001000101	3	2
1274	-4.6	0000000001000011	3	2
1282	-4.6	0000000001100011	3	2
1291	-4.6	0000000001011001	3	2
1292	-4.6	0000000001011001	3	2
1293	-4.6	0000000001100101	3	2
1297	-4.6	0000000001011011	3	2
1307	-4.6	0000000001100111	3	2
1309	-4.6	0000000001111001	3	2
1314	-4.6	0000000011100000	4	2
1316	-4.3	0000000010100110	4	2
1317	-4.6	0000000011100110	4	2
1324	-4.3	0000000010100000	4	2
1326	-4.6	0000000011100000	4	2
1331	-4.3	0000000010100110	4	2
1333	-4.6	0000000011100110	4	2
1335	-4.6	0000000000000000	4	2
1336	-4.6	0000000000000000	4	2
1529	-4.6	0000000000000000	4	2
1565	-4.3	0000000000100000	4	2
1694	-4.6	0000000001100110	4	2
1706	-4.6	0000000010100000	4	2
1712	-4.6	0000000001011001	5	2
1713	-4.6	0000000010100110	4	2
1717	-5.2	0000000000000000	4	2
1752	-4.6	0000000000100000	4	2
1904	-4.3	1000000000000001	7	1
1913	-4.6	1000000000000010	3	1
1914	-4.6	1000000000000010	3	1
1915	-4.6	1000000001000000	3	2
1918	-4.6	1000000001000000	3	2
1921	-4.6	1000000000100000	3	1
1922	-4.6	1000000001100000	3	1
1923	-4.6	1000000000100000	3	1
1924	-4.6	1000000001100000	3	1
1927	-4.6	1000000000000100	3	1
1928	-4.6	1000000000000100	3	1
1933	-4.6	1000000000000110	3	1
1936	-4.6	1000000000000110	3	1
1941	-4.6	1000000000011000	3	2
1942	-4.6	1000000000011000	3	2
1958	-4.6	1000000000011010	3	1
1969	-4.6	1000000001011000	3	1
1971	-4.6	1000000000011100	3	1
1972	-4.6	1000000000011100	3	1
1973	-4.6	1000000000111000	3	1
1976	-4.6	1000000000111000	3	1
1992	-4.6	1000000000100010	3	1
1993	-4.6	1000000000100010	3	1
1994	-4.6	1000000001000100	3	1
1997	-4.6	1000000001000100	3	1
1999	-4.6	1000000001000010	3	1
2000	-4.6	1000000001100010	3	1
2001	-4.6	1000000001000010	3	1
2002	-4.6	1000000001100010	3	1
2003	-4.6	1000000000100100	3	1
2004	-4.6	1000000000100100	3	1
2010	-4.6	1000000001000110	3	1
2013	-4.6	1000000000100110	3	1
2014	-4.6	1000000000100110	3	1
2015	-4.6	1000000001100100	3	1
2018	-4.6	1000000001100100	3	1
2022	-4.6	1000000001000110	3	1
2026	-4.6	1000000000111010	3	1
2027	-4.6	1000000001011100	3	1
2029	-4.6	1000000001100110	3	1
2031	-4.6	1000000001011100	3	1
2033	-4.6	1000000001011010	3	1
2034	-4.6	1000000001100110	3	1
2048	-4.3	1000000000000001	7	1
2058	-4.6	1000000000000010	3	1
2062	-4.6	1000000001000000	3	2
2068	-4.6	1000000000100000	3	1
2069	-4.6	1000000001100000	3	1
2072	-4.6	1000000000000100	3	1
2080	-4.6	1000000000000110	3	1
2086	-4.6	1000000000011000	3	2
2087	-4.6	1000000000011000	3	2
2098	-4.6	1000000000011010	3	1
2103	-4.6	1000000001011000	3	1
2110	-4.6	1000000000011100	3	1
2120	-4.6	1000000000111000	3	1
2137	-4.6	1000000000100010	3	1
2141	-4.6	1000000001000100	3	1
2145	-4.6	1000000001000010	3	1
2146	-4.6	1000000001000010	3	1
2147	-4.6	1000000001100010	3	1
2149	-4.6	1000000000100100	3	1
2150	-4.6	1000000000100100	3	1
2158	-4.6	1000000000100110	3	1
2162	-4.6	1000000001100100	3	1
2166	-4.6	1000000001000110	3	1
2169	-4.6	1000000000111010	3	1
2175	-4.6	1000000001011100	3	1
2177	-4.6	1000000001100110	3	1
2178	-4.6	1000000001011010	3	1
2179	-4.6	1000000001100110	3	1
2192	-4.3	1000000000000001	7	1
2199	-4.9	1000000000000001	4	1
2207	-4.6	1000000000000010	3	1
2209	-4.3	1000000001000000	3	2
2211	-4.6	1000000001000000	3	2
2216	-4.9	1000000000000011	4	1
2217	-4.6	1000000000100000	3	1
2218	-4.6	1000000001100000	3	1
2219	-4.6	1000000011000000	3	2
2222	-4.6	1000000000000100	3	1
2229	-4.9	1000000000000101	4	1
2233	-4.6	1000000000000110	3	1
2240	-4.6	1000000000011000	3	2
2241	-4.6	1000000000011000	3	2
2255	-4.6	1000000000011010	3	1
2262	-4.6	1000000001011000	3	1
2272	-4.6	1000000000011100	3	1
2277	-4.6	1000000000111000	3	1
2278	-4.9	1000000000100001	4	1
2279	-4.9	1000000001000001	4	1
2280	-4.9	1000000001100001	4	1
2297	-4.6	1000000000100010	3	1
2300	-4.6	1000000001000100	3	1
2303	-4.6	1000000001000010	3	1
2304	-4.6	1000000001000010	3	1
2305	-4.6	1000000001100010	3	1
2306	-4.6	1000000000100100	3	1
2307	-4.6	1000000000100100	3	1
2314	-4.9	1000000000100101	4	1
2317	-4.6	1000000000100110	3	1
2320	-4.6	1000000001100100	3	1
2324	-4.9	1000000001000101	4	1
2325	-4.9	1000000001000011	4	1
2326	-4.6	1000000001000110	3	1
2331	-4.6	1000000000111010	3	1
2334	-4.6	1000000001011100	3	1
2337	-4.6	1000000001011010	3	1
2338	-4.6	1000000001100110	3	1
2348	-4.9	1000000001100101	4	1
2359	-5.2	1000000011111111	4	1
2364	-4.3	0000000110000000	4	2
2442	-4.3	0000000110000100	4	2
2443	-4.3	0000000110000010	4	2
2444	-4.3	0000000110000110	4	2
2486	-4.3	0000000111000100	4	2
2502	-4.3	0000000111000010	4	2
2524	-4.3	0000000111000110	4	2
2549	-4	0000000110000000	5	2
2556	-4	0000000110000000	5	2
2602	-4.3	0000000110000001	3	2
2618	-4.3	0000000110000001	5	2
2623	-4.3	0000000110000001	5	2
2625	-4.3	0000000111000001	5	2
2629	-4.3	0000000110000101	3	2
2657	-4.3	0000000110000101	5	2
2658	-4.3	0000000110000011	5	2
2662	-4.6	0000000110000001	5	2
2707	-4.3	0000000111000011	5	2
2711	-4.3	0000000111000011	5	2
2714	-4.3	0000000111000101	5	2
2729	-4.6	0000000110100101	5	2
2734	-4.6	0000000110011001	5	2
2738	-4.6	0000000110000000	4	2
2744	-4.3	1000000001000000	5	2
2752	-4.6	0000000110100000	4	2
2769	-4.6	0000000110000001	5	2
2774	-4.6	0000000110000100	4	2
2775	-4.6	0000000110000010	4	2
2776	-4.6	0000000110000110	4	2
2791	-4.6	0000000111000100	4	2
2797	-4.6	0000000110100100	4	2
2799	-4.6	0000000110100010	4	2
2800	-4.6	0000000111000010	4	2
2803	-4.6	0000000111000011	5	2
2804	-4.6	0000000111000110	4	2
2805	-4.6	0000000110011001	5	2
2807	-4.6	0000000110100101	5	2
2808	-4.6	0000000110100110	4	2
2810	-4.6	1000000001100110	5	1
3067	-4.6	0000000110000000	4	2
3086	-4.3	0000000100100000	4	2
3100	-4.3	0000000110000100	4	2
3101	-4.3	0000000110000010	4	2
3102	-4.3	0000000110000110	4	2
3107	-4.6	0000000110000100	4	2
3108	-4.6	0000000110000010	4	2
3109	-4.6	0000000110000110	4	2
3167	-4.6	0000000110100110	4	2
3174	-4.6	0000000101100110	4	2
3178	-4.6	0000000110000000	5	2
3208	-4.6	0000000110000001	3	2
3216	-4.6	0000000110000001	5	2
3223	-4.6	0000000110000101	3	2
3271	-4.6	0000000110100011	3	2
3275	-4.6	0000000110100101	3	2
3276	-4.6	0000000110100101	5	2
