47	-4.3	1	3	1
48	-4.3	1	3	1
49	-4.3	1	3	1
50	-4.3	1	3	1
51	-4.3	1	3	1
52	-4.3	1	3	1
53	-4.3	1	3	1
54	-4.3	1	3	1
55	-4.3	1	3	1
56	-4.3	1	3	1
57	-4.3	1	3	1
58	-4.3	1	3	1
59	-4.3	1	3	1
60	-4.3	1	3	1
61	-4.3	1	3	1
62	-4.3	1	3	1
63	-4.3	1	3	1
64	-4.3	1	3	1
65	-4.3	1	3	1
66	-4.3	1	3	1
67	-4.3	1	3	1
68	-4.3	1	3	1
92	-4.3	1	3	0
93	-4.3	1	3	0
94	-4.3	1	3	0
95	-4.3	1	3	0
96	-4.3	1	3	0
97	-4.3	1	3	0
98	-4.3	1	3	0
99	-4.3	1	3	0
100	-4.3	1	3	0
101	-4.3	1	3	0
102	-4.3	1	3	0
103	-4.3	1	3	0
104	-4.3	1	3	0
105	-6	1	3	1
106	-6	1	3	1
107	-6	1	3	1
108	-6	1	3	1
109	-6	1	3	1
110	-6	1	3	1
111	-6	1	3	1
112	-6	1	3	1
113	-6	1	3	1
114	-6	1	3	1
115	-6	1	3	1
116	-6	1	3	1
117	-6	1	3	1
118	-6	1	3	1
182	-4.3	1	3	0
183	-4.3	1	3	0
184	-4.3	1	3	0
185	-4.3	1	3	0
186	-4.3	1	3	0
187	-4.3	1	3	0
188	-4.3	1	3	0
189	-4.3	1	3	0
190	-4.3	1	3	0
191	-4.3	1	3	0
192	-4.3	1	3	0
193	-4.3	1	3	0
194	-4.3	1	3	0
195	-6	1	3	1
196	-6	1	3	1
197	-6	1	3	1
198	-6	1	3	1
199	-6	1	3	1
200	-6	1	3	1
201	-6	1	3	1
202	-6	1	3	1
203	-6	1	3	1
204	-6	1	3	1
205	-6	1	3	1
206	-6	1	3	1
207	-6	1	3	1
208	-6	1	3	1
209	-6	1	3	1
210	-6	1	3	1
264	-6	1	3	1
265	-6	1	3	1
266	-6	1	3	1
267	-6	1	3	1
268	-6	1	3	1
269	-6	1	3	1
270	-6	1	3	1
271	-6	1	3	1
272	-6	1	3	1
273	-6	1	3	1
274	-6	1	3	1
294	-6	1	3	1
295	-6	1	3	1
296	-6	1	3	1
297	-6	1	3	1
298	-6	1	3	1
299	-6	1	3	1
300	-6	1	3	1
301	-6	1	3	1
302	-6	1	3	1
303	-6	1	3	1
304	-6	1	3	1
305	-6	1	3	1
306	-6	1	3	1
307	-6	1	3	1
308	-6	1	3	1
348	-6	1	3	1
349	-6	1	3	1
350	-6	1	3	1
351	-6	1	3	1
394	-6	2	2	0
395	-6	2	2	0
396	-6	2	2	0
397	-6	2	2	0
398	-6	2	2	0
399	-6	2	2	0
400	-6	2	2	0
401	-6	2	2	0
402	-6	2	2	0
403	-6	2	2	0
404	-6	2	2	0
406	-4.3	1	2	0
407	-4.3	1	2	0
408	-4.3	1	2	0
409	-4.3	1	2	0
410	-4.3	1	2	0
411	-4.3	1	2	0
412	-4.3	1	2	0
413	-4.3	1	2	0
414	-4.3	1	2	0
415	-4.3	1	2	0
416	-4.3	1	2	0
417	-4.3	1	2	0
418	-4.3	1	2	0
419	-4.3	1	2	0
420	-4.3	1	2	0
421	-4.3	1	2	0
422	-4.3	1	2	0
430	-6	1	2	0
431	-6	1	2	0
433	-6	1	2	1
434	-6	1	2	1
435	-6	1	2	1
436	-6	1	2	1
437	-6	1	2	1
438	-6	1	2	1
439	-6	1	2	1
440	-6	1	2	1
441	-6	1	2	1
442	-6	1	2	1
443	-6	1	2	1
444	-6	1	2	1
445	-6	1	2	1
446	-6	1	2	1
447	-6	1	2	1
448	-6	1	2	1
449	-6	1	2	1
450	-6	1	2	1
451	-6	1	2	1
452	-6	1	2	1
453	-6	1	2	1
454	-6	1	2	1
455	-6	1	2	1
456	-6	1	2	1
457	-6	1	2	1
458	-6	1	2	1
459	-6	1	2	1
460	-6	1	2	1
461	-6	1	2	1
